"No.","Time","Source","Destination","Protocol","Length","Info"
"14771","372.774071","192.168.0.6","142.250.79.78","QUIC","1288","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14772","372.774159","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14773","372.774216","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14774","372.774243","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14775","372.774272","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14776","372.774307","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14777","372.774351","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14778","372.774391","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14779","372.774424","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14780","372.774459","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14781","372.778351","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14782","372.778413","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14783","372.778450","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14784","372.778469","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14785","372.778487","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14786","372.778522","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14787","372.778543","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14788","372.778561","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14789","372.778579","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14790","372.778600","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14791","372.793695","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14792","372.793819","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14793","372.793870","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14794","372.793913","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14795","372.793949","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14796","372.793988","192.168.0.6","142.250.79.78","QUIC","1292","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14797","372.794020","192.168.0.6","142.250.79.78","QUIC","353","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14798","372.802551","142.250.79.78","192.168.0.6","QUIC","162","Protected Payload (KP0)"
"14799","372.802980","142.250.79.78","192.168.0.6","QUIC","71","Protected Payload (KP0)"
"14800","372.802980","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14801","372.803160","192.168.0.6","142.250.79.78","QUIC","73","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14802","372.803783","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14803","372.803783","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14804","372.808562","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14805","372.808562","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14806","372.808777","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14807","372.809945","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14808","372.809945","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14809","372.821496","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14810","372.821762","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14811","372.822775","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14812","372.822775","142.250.79.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14813","373.027259","192.168.0.6","142.250.79.78","QUIC","71","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14814","373.080439","142.250.79.78","192.168.0.6","QUIC","66","Protected Payload (KP0)"
"14815","373.291793","192.168.0.6","142.250.79.78","QUIC","71","Protected Payload (KP0), DCID=e6b25ff2f261f967"
"14816","373.344434","142.250.79.78","192.168.0.6","QUIC","66","Protected Payload (KP0)"
"14817","373.391359","192.168.0.6","181.30.140.134","DNS","89","Standard query 0x3723 A clientservices.googleapis.com"
"14818","373.391362","192.168.0.6","200.61.188.26","UDP","142","56505  >  19192 Len=100"
"14819","373.392203","192.168.0.6","34.117.138.150","QUIC","112","Protected Payload (KP0), DCID=f9094353cd755c25"
"14820","373.405575","181.30.140.134","192.168.0.6","DNS","105","Standard query response 0x3723 A clientservices.googleapis.com A 142.251.133.195"
"14821","373.414220","200.61.188.26","192.168.0.6","UDP","605","19192  >  56505 Len=563"
"14822","373.415662","192.168.0.6","142.250.79.99","QUIC","1292","Initial, DCID=63dabed9e06c56c9, PKN: 1, PADDING, CRYPTO, PING, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO"
"14823","373.415743","192.168.0.6","142.250.79.99","QUIC","1292","Initial, DCID=63dabed9e06c56c9, PKN: 2, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO"
"14824","373.417156","192.168.0.6","142.250.79.99","QUIC","122","0-RTT, DCID=63dabed9e06c56c9"
"14825","373.433751","34.117.138.150","192.168.0.6","QUIC","72","Protected Payload (KP0)"
"14826","373.444863","142.250.79.99","192.168.0.6","QUIC","82","Initial, SCID=e3dabed9e06c56c9, PKN: 1, ACK"
"14827","373.445165","192.168.0.6","34.117.138.150","QUIC","75","Protected Payload (KP0), DCID=f9094353cd755c25"
"14828","373.445578","142.250.79.99","192.168.0.6","QUIC","1292","Initial, SCID=e3dabed9e06c56c9, PKN: 2, ACK, PADDING"
"14829","373.467036","142.250.79.99","192.168.0.6","QUIC","1292","Initial, SCID=e3dabed9e06c56c9, PKN: 3, CRYPTO, PADDING"
"14830","373.467036","142.250.79.99","192.168.0.6","QUIC","345","Protected Payload (KP0)"
"14831","373.467232","142.250.79.99","192.168.0.6","QUIC","989","Protected Payload (KP0)"
"14832","373.467232","142.250.79.99","192.168.0.6","QUIC","90","Protected Payload (KP0)"
"14833","373.467653","192.168.0.6","142.250.79.99","QUIC","120","Handshake, DCID=e3dabed9e06c56c9"
"14834","373.467793","192.168.0.6","142.250.79.99","QUIC","73","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14835","373.468019","192.168.0.6","142.250.79.99","QUIC","1288","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14836","373.468054","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14837","373.468077","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14838","373.468102","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14839","373.468132","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14840","373.468158","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14841","373.468194","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14842","373.468217","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14843","373.468241","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14844","373.468259","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14845","373.470993","142.250.79.99","192.168.0.6","QUIC","66","Protected Payload (KP0)"
"14846","373.471214","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14847","373.471250","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14848","373.471264","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14849","373.471277","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14850","373.471289","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14851","373.471303","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14852","373.476244","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14853","373.476337","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14854","373.476365","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14855","373.476380","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14856","373.476395","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14857","373.476410","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14858","373.476425","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14859","373.476444","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14860","373.476465","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14861","373.476487","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14862","373.476506","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14863","373.476527","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14864","373.476546","192.168.0.6","155.133.255.164","TLSv1.2","108","Application Data"
"14865","373.491772","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14866","373.491866","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14867","373.491891","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14868","373.491905","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14869","373.491936","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14870","373.491977","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14871","373.492006","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14872","373.492026","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14873","373.492043","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14874","373.492063","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14875","373.493558","142.250.79.99","192.168.0.6","QUIC","71","Protected Payload (KP0)"
"14876","373.493558","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14877","373.493558","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14878","373.493792","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14879","373.493847","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14880","373.493869","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14881","373.494052","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14882","373.494052","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14883","373.494318","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14884","373.494353","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14885","373.495206","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14886","373.495325","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14887","373.495355","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14888","373.495369","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14889","373.495387","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14890","373.497926","142.250.79.99","192.168.0.6","QUIC","162","Protected Payload (KP0)"
"14891","373.498167","192.168.0.6","142.250.79.99","QUIC","74","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14892","373.498217","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14893","373.498237","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14894","373.498249","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14895","373.498266","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14896","373.498288","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14897","373.498306","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14898","373.498329","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14899","373.498345","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14900","373.498362","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14901","373.498377","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14902","373.499465","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14903","373.499465","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14904","373.499691","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14905","373.499713","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14906","373.499725","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14907","373.499737","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14908","373.500533","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14909","373.500670","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14910","373.500718","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14911","373.500737","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14912","373.500750","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14913","373.503678","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14914","373.503858","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14915","373.503913","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14916","373.503932","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14917","373.503944","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14918","373.503960","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14919","373.503980","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14920","373.504059","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14921","373.504112","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14922","373.504134","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14923","373.504155","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14924","373.504186","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14925","373.506009","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14926","373.506009","142.250.79.99","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"14927","373.506209","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14928","373.506239","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14929","373.506251","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14930","373.506261","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
"14931","373.506292","192.168.0.6","142.250.79.99","QUIC","1292","Protected Payload (KP0), DCID=e3dabed9e06c56c9"
